open,high,low,close,volume,datetime,date,ticker,close_t+1,close_t+3,close_t+5,close_t+7,open_close_t+1_%chg,open_close_t+3_%chg,open_close_t+5_%chg,open_close_t+7_%chg
10.25,10.48,10.16,10.3,267420,2020-08-12 01:00:00.000000,2020-08-12,FSDC,10.54,10.5,10.34,10.3,0.03,0.02,0.01,0.0
10.3,10.62,10.25,10.54,49107,2020-08-13 01:00:00.000000,2020-08-13,FSDC,10.44,10.3,10.39,10.36,0.01,0.0,0.01,0.01
10.92,10.99,10.43,10.44,56243,2020-08-14 01:00:00.000000,2020-08-14,FSDC,10.5,10.34,10.3,10.31,-0.04,-0.05,-0.06,-0.06
10.37,10.9,10.37,10.5,7106,2020-08-17 01:00:00.000000,2020-08-17,FSDC,10.3,10.39,10.36,,-0.01,0.0,-0.0,
10.58,10.75,10.3,10.3,4088,2020-08-18 01:00:00.000000,2020-08-18,FSDC,10.34,10.3,10.31,,-0.02,-0.03,-0.03,
10.38,10.82,10.3,10.34,13562,2020-08-19 01:00:00.000000,2020-08-19,FSDC,10.39,10.36,,,0.0,-0.0,,
10.37,10.69,10.37,10.39,32789,2020-08-20 01:00:00.000000,2020-08-20,FSDC,10.3,10.31,,,-0.01,-0.01,,
10.45,10.5,10.3,10.3,28093,2020-08-21 01:00:00.000000,2020-08-21,FSDC,10.36,,,,-0.01,,,
10.3,10.74,10.3,10.36,8166,2020-08-24 01:00:00.000000,2020-08-24,FSDC,10.31,,,,0.0,,,
10.49,10.58,10.31,10.31,56521,2020-08-25 01:00:00.000000,2020-08-25,FSDC,,,,,,,,
